word,category,genre,number,syllables,tonic
temulentos,adjetivo,masculino,plural,te mu len tos,3
temulentas,adjetivo,femenino,plural,te mu len tas,3
tenace,adjetivo,neutro,singular,te na ce,2
tenaz,adjetivo,neutro,singular,te naz,2
tenazes,adjetivo,neutro,plural,te na zes,2
tendencioso,adjetivo,masculino,singular,ten den cio so,3
tendenciosa,adjetivo,femenino,singular,ten den cio sa,3
tendenciosos,adjetivo,masculino,plural,ten den cio sos,3
tendenciosas,adjetivo,femenino,plural,ten den cio sas,3
tendente,adjetivo,neutro,singular,ten den te,2
tendentes,adjetivo,neutro,plural,ten den tes,2
tendida,adjetivo,neutro,singular,ten di da,2
tendido,adjetivo,masculino,singular,ten di do,2
tendida,adjetivo,femenino,singular,ten di da,2
tendidos,adjetivo,masculino,plural,ten di dos,2
tendidas,adjetivo,femenino,plural,ten di das,2
tendiente,adjetivo,neutro,singular,ten dien te,2
tendientes,adjetivo,neutro,plural,ten dien tes,2
tendinoso,adjetivo,masculino,singular,ten di no so,3
tendinosa,adjetivo,femenino,singular,ten di no sa,3
tendinosos,adjetivo,masculino,plural,ten di no sos,3
tendinosas,adjetivo,femenino,plural,ten di no sas,3
tenebroso,adjetivo,masculino,singular,te ne bro so,3
tenebrosa,adjetivo,femenino,singular,te ne bro sa,3
tenebrosos,adjetivo,masculino,plural,te ne bro sos,3
tenebrosas,adjetivo,femenino,plural,te ne bro sas,3
teniente,adjetivo,masculino,singular,te nien te,2
tenienta,adjetivo,femenino,singular,te nien ta,2
tenientes,adjetivo,masculino,plural,te nien tes,2
tenientas,adjetivo,femenino,plural,te nien tas,2
tensa,adjetivo,neutro,singular,ten sa,1
tensino,adjetivo,masculino,singular,ten si no,2
tensina,adjetivo,femenino,singular,ten si na,2
tensinos,adjetivo,masculino,plural,ten si nos,2
tensinas,adjetivo,femenino,plural,ten si nas,2
tenso,adjetivo,masculino,singular,ten so,1
tensa,adjetivo,femenino,singular,ten sa,1
tensos,adjetivo,masculino,plural,ten sos,1
tensas,adjetivo,femenino,plural,ten sas,1
tensor,adjetivo,masculino,singular,ten sor,2
tensora,adjetivo,femenino,singular,ten so ra,2
tensores,adjetivo,masculino,plural,ten so res,2
tensoras,adjetivo,femenino,plural,ten so ras,2
tensorial,adjetivo,neutro,singular,ten so rial,3
tensoriales,adjetivo,neutro,plural,ten so ria les,3
tentacular,adjetivo,neutro,singular,ten ta cu lar,4
tentaculares,adjetivo,neutro,plural,ten ta cu la res,4
tentador,adjetivo,masculino,singular,ten ta dor,3
tentadora,adjetivo,femenino,singular,ten ta do ra,3
tentadores,adjetivo,masculino,plural,ten ta do res,3
tentadoras,adjetivo,femenino,plural,ten ta do ras,3
tentativo,adjetivo,masculino,singular,ten ta ti vo,3
tentativa,adjetivo,femenino,singular,ten ta ti va,3
tentativos,adjetivo,masculino,plural,ten ta ti vos,3
tentativas,adjetivo,femenino,plural,ten ta ti vas,3
tenue,adjetivo,neutro,singular,te nue,1
tenues,adjetivo,neutro,plural,te nues,1
tenutario,adjetivo,masculino,singular,te nu ta rio,3
tenutaria,adjetivo,femenino,singular,te nu ta ria,3
tenutarios,adjetivo,masculino,plural,te nu ta rios,3
tenutarias,adjetivo,femenino,plural,te nu ta rias,3
teodosiano,adjetivo,masculino,singular,te o do sia no,4
teodosiana,adjetivo,femenino,singular,te o do sia na,4
teodosianos,adjetivo,masculino,plural,te o do sia nos,4
teodosianas,adjetivo,femenino,plural,te o do sia nas,4
teologal,adjetivo,neutro,singular,te o lo gal,4
teologales,adjetivo,neutro,plural,te o lo ga les,4
teológico,adjetivo,masculino,singular,te o ló gi co,3
teológica,adjetivo,femenino,singular,te o ló gi ca,3
teológicos,adjetivo,masculino,plural,te o ló gi cos,3
teológicas,adjetivo,femenino,plural,te o ló gi cas,3
teólogo,adjetivo,masculino,singular,te ó lo go,2
teóloga,adjetivo,femenino,singular,te ó lo ga,2
teólogos,adjetivo,masculino,plural,te ó lo gos,2
teólogas,adjetivo,femenino,plural,te ó lo gas,2
teorético,adjetivo,masculino,singular,te o ré ti co,3
teorética,adjetivo,femenino,singular,te o ré ti ca,3
teoréticos,adjetivo,masculino,plural,te o ré ti cos,3
teoréticas,adjetivo,femenino,plural,te o ré ti cas,3
teórico,adjetivo,masculino,singular,te ó ri co,2
teórica,adjetivo,femenino,singular,te ó ri ca,2
teóricos,adjetivo,masculino,plural,te ó ri cos,2
teóricas,adjetivo,femenino,plural,te ó ri cas,2
teorizador,adjetivo,masculino,singular,te o ri za dor,5
teorizadora,adjetivo,femenino,singular,te o ri za do ra,5
teorizadores,adjetivo,masculino,plural,te o ri za do res,5
teorizadoras,adjetivo,femenino,plural,te o ri za do ras,5
teorizante,adjetivo,neutro,singular,te o ri zan te,4
teorizantes,adjetivo,neutro,plural,te o ri zan tes,4
teoso,adjetivo,masculino,singular,te o so,2
teosa,adjetivo,femenino,singular,te o sa,2
teosos,adjetivo,masculino,plural,te o sos,2
teosas,adjetivo,femenino,plural,te o sas,2
terapeuta,adjetivo,neutro,singular,te ra peu ta,3
terapeutas,adjetivo,neutro,plural,te ra peu tas,3
terapéutico,adjetivo,masculino,singular,te ra péu ti co,3
terapéutica,adjetivo,femenino,singular,te ra péu ti ca,3
terapéuticos,adjetivo,masculino,plural,te ra péu ti cos,3
terapéuticas,adjetivo,femenino,plural,te ra péu ti cas,3
tercer,adjetivo,masculino,singular,ter cer,2
tercera,adjetivo,femenino,singular,ter ce ra,2
terceres,adjetivo,masculino,plural,ter ce res,2
terceras,adjetivo,femenino,plural,ter ce ras,2
tercermundista,adjetivo,neutro,singular,ter cer mun dis ta,4
tercermundistas,adjetivo,neutro,plural,ter cer mun dis tas,4
tercero,adjetivo,neutro,singular,ter ce ro,2
terceros,adjetivo,neutro,plural,ter ce ros,2
terciado,adjetivo,masculino,singular,ter cia do,2
terciada,adjetivo,femenino,singular,ter cia da,2
terciados,adjetivo,masculino,plural,ter cia dos,2
terciadas,adjetivo,femenino,plural,ter cia das,2
terciador,adjetivo,masculino,singular,ter cia dor,3
terciadora,adjetivo,femenino,singular,ter cia do ra,3
terciadores,adjetivo,masculino,plural,ter cia do res,3
terciadoras,adjetivo,femenino,plural,ter cia do ras,3
tercianario,adjetivo,masculino,singular,ter cia na rio,3
tercianaria,adjetivo,femenino,singular,ter cia na ria,3
tercianarios,adjetivo,masculino,plural,ter cia na rios,3
tercianarias,adjetivo,femenino,plural,ter cia na rias,3
terciario,adjetivo,masculino,singular,ter cia rio,2
terciaria,adjetivo,femenino,singular,ter cia ria,2
terciarios,adjetivo,masculino,plural,ter cia rios,2
terciarias,adjetivo,femenino,plural,ter cia rias,2
tercio,adjetivo,masculino,singular,ter cio,1
tercia,adjetivo,femenino,singular,ter cia,1
tercios,adjetivo,masculino,plural,ter cios,1
tercias,adjetivo,femenino,plural,ter cias,1
terciopelada,adjetivo,neutro,singular,ter cio pe la da,4
terciopelado,adjetivo,masculino,singular,ter cio pe la do,4
terciopelada,adjetivo,femenino,singular,ter cio pe la da,4
terciopelados,adjetivo,masculino,plural,ter cio pe la dos,4
terciopeladas,adjetivo,femenino,plural,ter cio pe la das,4
terco,adjetivo,masculino,singular,ter co,1
terca,adjetivo,femenino,singular,ter ca,1
tercos,adjetivo,masculino,plural,ter cos,1
tercas,adjetivo,femenino,plural,ter cas,1
terebrante,adjetivo,neutro,singular,te re bran te,3
terebrantes,adjetivo,neutro,plural,te re bran tes,3
terenciano,adjetivo,masculino,singular,te ren cia no,3
terenciana,adjetivo,femenino,singular,te ren cia na,3
terencianos,adjetivo,masculino,plural,te ren cia nos,3
terencianas,adjetivo,femenino,plural,te ren cia nas,3
teresa,adjetivo,neutro,singular,te re sa,2
teresas,adjetivo,neutro,plural,te re sas,2
teresiano,adjetivo,masculino,singular,te re sia no,3
teresiana,adjetivo,femenino,singular,te re sia na,3
teresianos,adjetivo,masculino,plural,te re sia nos,3
teresianas,adjetivo,femenino,plural,te re sia nas,3
terete,adjetivo,neutro,singular,te re te,2
teretes,adjetivo,neutro,plural,te re tes,2
tergiversador,adjetivo,masculino,singular,ter gi ver sa dor,5
tergiversadora,adjetivo,femenino,singular,ter gi ver sa do ra,5
tergiversadores,adjetivo,masculino,plural,ter gi ver sa do res,5
tergiversadoras,adjetivo,femenino,plural,ter gi ver sa do ras,5
teridofito,adjetivo,masculino,singular,te ri do fi to,4
teridofita,adjetivo,femenino,singular,te ri do fi ta,4
teridofitos,adjetivo,masculino,plural,te ri do fi tos,4
teridofitas,adjetivo,femenino,plural,te ri do fi tas,4
teridófito,adjetivo,masculino,singular,te ri dó fi to,3
teridofita,adjetivo,femenino,singular,te ri do fi ta,4
teridófitos,adjetivo,masculino,plural,te ri dó fi tos,3
teridófitas,adjetivo,femenino,plural,te ri dó fi tas,3
termal,adjetivo,neutro,singular,ter mal,2
termales,adjetivo,neutro,plural,ter ma les,2
térmico,adjetivo,masculino,singular,tér mi co,1
térmica,adjetivo,femenino,singular,tér mi ca,1
térmicos,adjetivo,masculino,plural,tér mi cos,1
térmicas,adjetivo,femenino,plural,tér mi cas,1
terminable,adjetivo,neutro,singular,ter mi na ble,3
terminables,adjetivo,neutro,plural,ter mi na bles,3
terminador,adjetivo,masculino,singular,ter mi na dor,4
terminadora,adjetivo,femenino,singular,ter mi na do ra,4
terminadores,adjetivo,masculino,plural,ter mi na do res,4
terminadoras,adjetivo,femenino,plural,ter mi na do ras,4
terminal,adjetivo,neutro,singular,ter mi nal,3
terminales,adjetivo,neutro,plural,ter mi na les,3
terminante,adjetivo,neutro,singular,ter mi nan te,3
terminantes,adjetivo,neutro,plural,ter mi nan tes,3
terminativa,adjetivo,neutro,singular,ter mi na ti va,4
terminativo,adjetivo,masculino,singular,ter mi na ti vo,4
terminativa,adjetivo,femenino,singular,ter mi na ti va,4
terminativos,adjetivo,masculino,plural,ter mi na ti vos,4
terminativas,adjetivo,femenino,plural,ter mi na ti vas,4
termodinámico,adjetivo,masculino,singular,ter mo di ná mi co,4
termodinámica,adjetivo,femenino,singular,ter mo di ná mi ca,4
termodinámicos,adjetivo,masculino,plural,ter mo di ná mi cos,4
termodinámicas,adjetivo,femenino,plural,ter mo di ná mi cas,4
termoeléctrico,adjetivo,masculino,singular,ter mo e léc tri co,4
termoeléctrica,adjetivo,femenino,singular,ter mo e léc tri ca,4
termoeléctricos,adjetivo,masculino,plural,ter mo e léc tri cos,4
termoeléctricas,adjetivo,femenino,plural,ter mo e léc tri cas,4
termoestable,adjetivo,neutro,singular,ter mo es ta ble,4
termoestables,adjetivo,neutro,plural,ter mo es ta bles,4
termométrico,adjetivo,masculino,singular,ter mo mé tri co,3
termométrica,adjetivo,femenino,singular,ter mo mé tri ca,3
termométricos,adjetivo,masculino,plural,ter mo mé tri cos,3
termométricas,adjetivo,femenino,plural,ter mo mé tri cas,3
termonuclear,adjetivo,neutro,singular,ter mo nu cle ar,5
termonucleares,adjetivo,neutro,plural,ter mo nu cle a res,5
terna,adjetivo,neutro,singular,ter na,1
ternas,adjetivo,neutro,plural,ter nas,1
ternario,adjetivo,masculino,singular,ter na rio,2
ternaria,adjetivo,femenino,singular,ter na ria,2
ternarios,adjetivo,masculino,plural,ter na rios,2
ternarias,adjetivo,femenino,plural,ter na rias,2
ternejal,adjetivo,neutro,singular,ter ne jal,3
ternejales,adjetivo,neutro,plural,ter ne ja les,3
terne,adjetivo,masculino,singular,ter ne,1
terna,adjetivo,femenino,singular,ter na,1
ternes,adjetivo,masculino,plural,ter nes,1
ternas,adjetivo,femenino,plural,ter nas,1
ternilloso,adjetivo,masculino,singular,ter ni llo so,3
ternillosa,adjetivo,femenino,singular,ter ni llo sa,3
ternillosos,adjetivo,masculino,plural,ter ni llo sos,3
ternillosas,adjetivo,femenino,plural,ter ni llo sas,3
terráqueo,adjetivo,masculino,singular,te rrá que o,2
terráquea,adjetivo,femenino,singular,te rrá que a,2
terráqueos,adjetivo,masculino,plural,te rrá que os,2
terráqueas,adjetivo,femenino,plural,te rrá que as,2
terregoso,adjetivo,masculino,singular,te rre go so,3
terregosa,adjetivo,femenino,singular,te rre go sa,3
terregosos,adjetivo,masculino,plural,te rre go sos,3
terregosas,adjetivo,femenino,plural,te rre go sas,3
terrenal,adjetivo,neutro,singular,te rre nal,3
terrenales,adjetivo,neutro,plural,te rre na les,3
terreno,adjetivo,masculino,singular,te rre no,2
terreña,adjetivo,femenino,singular,te rre ña,2
terrenos,adjetivo,masculino,plural,te rre nos,2
terrenas,adjetivo,femenino,plural,te rre nas,2
térreo,adjetivo,masculino,singular,té rre o,1
térrea,adjetivo,femenino,singular,té rre a,1
térreos,adjetivo,masculino,plural,té rre os,1
térreas,adjetivo,femenino,plural,té rre as,1
terrero,adjetivo,masculino,singular,te rre ro,2
terrera,adjetivo,femenino,singular,te rre ra,2
terreros,adjetivo,masculino,plural,te rre ros,2
terreras,adjetivo,femenino,plural,te rre ras,2
terrestre,adjetivo,neutro,singular,te rres tre,2
terrestres,adjetivo,neutro,plural,te rres tres,2
terrible,adjetivo,neutro,singular,te rri ble,2
terribles,adjetivo,neutro,plural,te rri bles,2
terrícola,adjetivo,neutro,singular,te rrí co la,2
terrícolas,adjetivo,neutro,plural,te rrí co las,2
terrífico,adjetivo,masculino,singular,te rrí fi co,2
terrífica,adjetivo,femenino,singular,te rrí fi ca,2
terríficos,adjetivo,masculino,plural,te rrí fi cos,2
terríficas,adjetivo,femenino,plural,te rrí fi cas,2
terrino,adjetivo,masculino,singular,te rri no,2
terrina,adjetivo,femenino,singular,te rri na,2
terrinos,adjetivo,masculino,plural,te rri nos,2
terrinas,adjetivo,femenino,plural,te rri nas,2
territorial,adjetivo,neutro,singular,te rri to rial,4
territoriales,adjetivo,neutro,plural,te rri to ria les,4
terrizo,adjetivo,masculino,singular,te rri zo,2
terriza,adjetivo,femenino,singular,te rri za,2
terrizos,adjetivo,masculino,plural,te rri zos,2
terrizas,adjetivo,femenino,plural,te rri zas,2
terrorífico,adjetivo,masculino,singular,te rro rí fi co,3
terrorífica,adjetivo,femenino,singular,te rro rí fi ca,3
terroríficos,adjetivo,masculino,plural,te rro rí fi cos,3
terroríficas,adjetivo,femenino,plural,te rro rí fi cas,3
terrorista,adjetivo,neutro,singular,te rro ris ta,3
terroristas,adjetivo,neutro,plural,te rro ris tas,3
terroso,adjetivo,masculino,singular,te rro so,2
terrosa,adjetivo,femenino,singular,te rro sa,2
terrosos,adjetivo,masculino,plural,te rro sos,2
terrosas,adjetivo,femenino,plural,te rro sas,2
terso,adjetivo,masculino,singular,ter so,1
tersa,adjetivo,femenino,singular,ter sa,1
tersos,adjetivo,masculino,plural,ter sos,1
tersas,adjetivo,femenino,plural,ter sas,1
tertuliante,adjetivo,neutro,singular,ter tu lian te,3
tertuliantes,adjetivo,neutro,plural,ter tu lian tes,3
tesaliano,adjetivo,masculino,singular,te sa lia no,3
tesaliana,adjetivo,femenino,singular,te sa lia na,3
tesalianos,adjetivo,masculino,plural,te sa lia nos,3
tesalianas,adjetivo,femenino,plural,te sa lia nas,3
tesaliense,adjetivo,neutro,singular,te sa lien se,3
tesalienses,adjetivo,neutro,plural,te sa lien ses,3
tesalio,adjetivo,masculino,singular,te sa lio,2
tesalia,adjetivo,femenino,singular,te sa lia,2
tesalios,adjetivo,masculino,plural,te sa lios,2
tesalias,adjetivo,femenino,plural,te sa lias,2
tesalonicense,adjetivo,neutro,singular,te sa lo ni cen se,5
tesalonicenses,adjetivo,neutro,plural,te sa lo ni cen ses,5
tesalónico,adjetivo,masculino,singular,te sa ló ni co,3
tesalónica,adjetivo,femenino,singular,te sa ló ni ca,3
tesalónicos,adjetivo,masculino,plural,te sa ló ni cos,3
tesalónicas,adjetivo,femenino,plural,te sa ló ni cas,3
tésalo,adjetivo,masculino,singular,té sa lo,1
tésala,adjetivo,femenino,singular,té sa la,1
tésalos,adjetivo,masculino,plural,té sa los,1
tésalas,adjetivo,femenino,plural,té sa las,1
tesbita,adjetivo,neutro,singular,tes bi ta,2
tesbitas,adjetivo,neutro,plural,tes bi tas,2
teselado,adjetivo,masculino,singular,te se la do,3
teselada,adjetivo,femenino,singular,te se la da,3
teselados,adjetivo,masculino,plural,te se la dos,3
teseladas,adjetivo,femenino,plural,te se la das,3
teso,adjetivo,masculino,singular,te so,1
tesa,adjetivo,femenino,singular,te sa,1
tesos,adjetivo,masculino,plural,te sos,1
tesas,adjetivo,femenino,plural,te sas,1
tesonero,adjetivo,masculino,singular,te so ne ro,3
tesonera,adjetivo,femenino,singular,te so ne ra,3
tesoneros,adjetivo,masculino,plural,te so ne ros,3
tesoneras,adjetivo,femenino,plural,te so ne ras,3
testada,adjetivo,neutro,singular,tes ta da,2
testadas,adjetivo,neutro,plural,tes ta das,2
testamentario,adjetivo,masculino,singular,tes ta men ta rio,4
testamentaría,adjetivo,femenino,singular,tes ta men ta rí a,5
testamentarios,adjetivo,masculino,plural,tes ta men ta rios,4
testamentarias,adjetivo,femenino,plural,tes ta men ta rias,4
testarudo,adjetivo,masculino,singular,tes ta ru do,3
testaruda,adjetivo,femenino,singular,tes ta ru da,3
testarudos,adjetivo,masculino,plural,tes ta ru dos,3
testarudas,adjetivo,femenino,plural,tes ta ru das,3
testicular,adjetivo,neutro,singular,tes ti cu lar,4
testiculares,adjetivo,neutro,plural,tes ti cu la res,4
testifical,adjetivo,neutro,singular,tes ti fi cal,4
testificales,adjetivo,neutro,plural,tes ti fi ca les,4
testificativo,adjetivo,masculino,singular,tes ti fi ca ti vo,5
testificativa,adjetivo,femenino,singular,tes ti fi ca ti va,5
testificativos,adjetivo,masculino,plural,tes ti fi ca ti vos,5
testificativas,adjetivo,femenino,plural,tes ti fi ca ti vas,5
testimonial,adjetivo,neutro,singular,tes ti mo nial,4
testimoniales,adjetivo,neutro,plural,tes ti mo nia les,4
tetánico,adjetivo,masculino,singular,te tá ni co,2
tetánica,adjetivo,femenino,singular,te tá ni ca,2
tetánicos,adjetivo,masculino,plural,te tá ni cos,2
tetánicas,adjetivo,femenino,plural,te tá ni cas,2
tetona,adjetivo,neutro,singular,te to na,2
tetonas,adjetivo,neutro,plural,te to nas,2
tetrabranquial,adjetivo,neutro,singular,te tra bran quial,4
tetrabranquiales,adjetivo,neutro,plural,te tra bran quia les,4
tetragonal,adjetivo,neutro,singular,te tra go nal,4
tetragonales,adjetivo,neutro,plural,te tra go na les,4
tetrágono,adjetivo,neutro,singular,te trá go no,2
tetrágonos,adjetivo,neutro,plural,te trá go nos,2
tétrico,adjetivo,masculino,singular,té tri co,1
tétrica,adjetivo,femenino,singular,té tri ca,1
tétricos,adjetivo,masculino,plural,té tri cos,1
tétricas,adjetivo,femenino,plural,té tri cas,1
tetuda,adjetivo,neutro,singular,te tu da,2
tetudas,adjetivo,neutro,plural,te tu das,2
teucro,adjetivo,masculino,singular,teu cro,1
teucra,adjetivo,femenino,singular,teu cra,1
teucros,adjetivo,masculino,plural,teu cros,1
teucras,adjetivo,femenino,plural,teu cras,1
texano,adjetivo,masculino,singular,te xa no,2
texana,adjetivo,femenino,singular,te xa na,2
texanos,adjetivo,masculino,plural,te xa nos,2
texanas,adjetivo,femenino,plural,te xa nas,2
texcocano,adjetivo,masculino,singular,tex co ca no,3
texcocana,adjetivo,femenino,singular,tex co ca na,3
texcocanos,adjetivo,masculino,plural,tex co ca nos,3
texcocanas,adjetivo,femenino,plural,tex co ca nas,3
textil,adjetivo,neutro,singular,tex til,2
textiles,adjetivo,neutro,plural,tex ti les,2
textorio,adjetivo,masculino,singular,tex to rio,2
textoria,adjetivo,femenino,singular,tex to ria,2
textorios,adjetivo,masculino,plural,tex to rios,2
textorias,adjetivo,femenino,plural,tex to rias,2
textual,adjetivo,neutro,singular,tex tual,2
textuales,adjetivo,neutro,plural,tex tua les,2
teyo,adjetivo,masculino,singular,te yo,1
teya,adjetivo,femenino,singular,te ya,1
teyos,adjetivo,masculino,plural,te yos,1
teyas,adjetivo,femenino,plural,te yas,1
tezcucano,adjetivo,masculino,singular,tez cu ca no,3
tezcucana,adjetivo,femenino,singular,tez cu ca na,3
tezcucanos,adjetivo,masculino,plural,tez cu ca nos,3
tezcucanas,adjetivo,femenino,plural,tez cu ca nas,3
